ACCOUNT_UID;ACCOUNT_NAME;REGION;CHECK_ID;CHECK_TITLE;STATUS;STATUS_EXTENDED;SEVERITY;SERVICE_NAME;RESOURCE_UID;RESOURCE_NAME;COMPLIANCE;TIMESTAMP
12345678907;Account 12345678907;us-east-1;check-71;Check Title check-71;INFO;Status extended info;critical;iam;arn:aws:iam::12345678907:user/user-596;user-596;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-5;Check Title check-5;PASS;Status extended info;medium;iam;arn:aws:iam::12345678909:user/user-597;user-597;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-34;Check Title check-34;INFO;Status extended info;low;iam;arn:aws:iam::12345678905:user/user-598;user-598;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-3;Check Title check-3;INFO;Status extended info;low;iam;arn:aws:iam::12345678903:user/user-599;user-599;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-72;Check Title check-72;PASS;Status extended info;low;iam;arn:aws:iam::12345678903:user/user-600;user-600;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-73;Check Title check-73;INFO;Status extended info;high;iam;arn:aws:iam::12345678908:user/user-601;user-601;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-94;Check Title check-94;INFO;Status extended info;high;iam;arn:aws:iam::12345678905:user/user-602;user-602;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-95;Check Title check-95;PASS;Status extended info;low;iam;arn:aws:iam::12345678902:user/user-603;user-603;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-47;Check Title check-47;PASS;Status extended info;high;iam;arn:aws:iam::12345678900:user/user-604;user-604;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-18;Check Title check-18;INFO;Status extended info;low;iam;arn:aws:iam::12345678904:user/user-605;user-605;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-98;Check Title check-98;FAIL;Status extended info;low;iam;arn:aws:iam::12345678905:user/user-606;user-606;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-78;Check Title check-78;PASS;Status extended info;high;iam;arn:aws:iam::12345678908:user/user-607;user-607;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-16;Check Title check-16;PASS;Status extended info;critical;iam;arn:aws:iam::12345678903:user/user-608;user-608;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-64;Check Title check-64;PASS;Status extended info;critical;iam;arn:aws:iam::12345678904:user/user-609;user-609;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-17;Check Title check-17;INFO;Status extended info;high;iam;arn:aws:iam::12345678900:user/user-610;user-610;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-83;Check Title check-83;PASS;Status extended info;high;iam;arn:aws:iam::12345678905:user/user-611;user-611;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-78;Check Title check-78;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678906:user/user-612;user-612;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-88;Check Title check-88;PASS;Status extended info;high;iam;arn:aws:iam::12345678909:user/user-613;user-613;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-62;Check Title check-62;PASS;Status extended info;low;iam;arn:aws:iam::12345678909:user/user-614;user-614;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-4;Check Title check-4;FAIL;Status extended info;low;iam;arn:aws:iam::12345678907:user/user-615;user-615;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-93;Check Title check-93;PASS;Status extended info;critical;iam;arn:aws:iam::12345678905:user/user-616;user-616;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-33;Check Title check-33;INFO;Status extended info;medium;iam;arn:aws:iam::12345678905:user/user-617;user-617;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-45;Check Title check-45;PASS;Status extended info;high;iam;arn:aws:iam::12345678909:user/user-618;user-618;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-27;Check Title check-27;PASS;Status extended info;high;iam;arn:aws:iam::12345678900:user/user-619;user-619;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-7;Check Title check-7;INFO;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-620;user-620;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-72;Check Title check-72;PASS;Status extended info;medium;iam;arn:aws:iam::12345678902:user/user-621;user-621;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-58;Check Title check-58;PASS;Status extended info;low;iam;arn:aws:iam::12345678903:user/user-622;user-622;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-85;Check Title check-85;INFO;Status extended info;high;iam;arn:aws:iam::12345678908:user/user-623;user-623;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-36;Check Title check-36;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678900:user/user-624;user-624;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-7;Check Title check-7;PASS;Status extended info;high;iam;arn:aws:iam::12345678901:user/user-625;user-625;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-40;Check Title check-40;INFO;Status extended info;high;iam;arn:aws:iam::12345678901:user/user-626;user-626;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-50;Check Title check-50;FAIL;Status extended info;high;iam;arn:aws:iam::12345678909:user/user-627;user-627;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-96;Check Title check-96;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678907:user/user-628;user-628;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-38;Check Title check-38;PASS;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-629;user-629;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-53;Check Title check-53;INFO;Status extended info;low;iam;arn:aws:iam::12345678908:user/user-630;user-630;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-79;Check Title check-79;PASS;Status extended info;low;iam;arn:aws:iam::12345678902:user/user-631;user-631;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-50;Check Title check-50;PASS;Status extended info;high;iam;arn:aws:iam::12345678903:user/user-632;user-632;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-91;Check Title check-91;INFO;Status extended info;medium;iam;arn:aws:iam::12345678907:user/user-633;user-633;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-61;Check Title check-61;INFO;Status extended info;low;iam;arn:aws:iam::12345678908:user/user-634;user-634;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-46;Check Title check-46;INFO;Status extended info;medium;iam;arn:aws:iam::12345678901:user/user-635;user-635;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-7;Check Title check-7;PASS;Status extended info;critical;iam;arn:aws:iam::12345678900:user/user-636;user-636;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-33;Check Title check-33;INFO;Status extended info;low;iam;arn:aws:iam::12345678905:user/user-637;user-637;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-56;Check Title check-56;INFO;Status extended info;medium;iam;arn:aws:iam::12345678902:user/user-638;user-638;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-21;Check Title check-21;PASS;Status extended info;high;iam;arn:aws:iam::12345678906:user/user-639;user-639;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-76;Check Title check-76;INFO;Status extended info;high;iam;arn:aws:iam::12345678904:user/user-640;user-640;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-92;Check Title check-92;INFO;Status extended info;low;iam;arn:aws:iam::12345678902:user/user-641;user-641;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-19;Check Title check-19;FAIL;Status extended info;low;iam;arn:aws:iam::12345678905:user/user-642;user-642;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-41;Check Title check-41;PASS;Status extended info;high;iam;arn:aws:iam::12345678904:user/user-643;user-643;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-38;Check Title check-38;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678909:user/user-644;user-644;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-92;Check Title check-92;PASS;Status extended info;low;iam;arn:aws:iam::12345678903:user/user-645;user-645;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-65;Check Title check-65;FAIL;Status extended info;low;iam;arn:aws:iam::12345678900:user/user-646;user-646;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-87;Check Title check-87;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678902:user/user-647;user-647;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-18;Check Title check-18;PASS;Status extended info;medium;iam;arn:aws:iam::12345678902:user/user-648;user-648;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-77;Check Title check-77;INFO;Status extended info;high;iam;arn:aws:iam::12345678907:user/user-649;user-649;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-49;Check Title check-49;PASS;Status extended info;critical;iam;arn:aws:iam::12345678902:user/user-650;user-650;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-23;Check Title check-23;FAIL;Status extended info;low;iam;arn:aws:iam::12345678900:user/user-651;user-651;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-30;Check Title check-30;FAIL;Status extended info;low;iam;arn:aws:iam::12345678902:user/user-652;user-652;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-20;Check Title check-20;INFO;Status extended info;medium;iam;arn:aws:iam::12345678900:user/user-653;user-653;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-45;Check Title check-45;PASS;Status extended info;critical;iam;arn:aws:iam::12345678907:user/user-654;user-654;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-81;Check Title check-81;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678904:user/user-655;user-655;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-91;Check Title check-91;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678905:user/user-656;user-656;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-26;Check Title check-26;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678901:user/user-657;user-657;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-2;Check Title check-2;INFO;Status extended info;high;iam;arn:aws:iam::12345678906:user/user-658;user-658;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-17;Check Title check-17;FAIL;Status extended info;high;iam;arn:aws:iam::12345678900:user/user-659;user-659;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-9;Check Title check-9;FAIL;Status extended info;high;iam;arn:aws:iam::12345678908:user/user-660;user-660;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-67;Check Title check-67;FAIL;Status extended info;low;iam;arn:aws:iam::12345678906:user/user-661;user-661;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-80;Check Title check-80;PASS;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-662;user-662;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-60;Check Title check-60;INFO;Status extended info;high;iam;arn:aws:iam::12345678908:user/user-663;user-663;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-9;Check Title check-9;PASS;Status extended info;low;iam;arn:aws:iam::12345678906:user/user-664;user-664;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-53;Check Title check-53;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678907:user/user-665;user-665;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-100;Check Title check-100;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678905:user/user-666;user-666;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-74;Check Title check-74;INFO;Status extended info;high;iam;arn:aws:iam::12345678907:user/user-667;user-667;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-86;Check Title check-86;INFO;Status extended info;critical;iam;arn:aws:iam::12345678907:user/user-668;user-668;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-71;Check Title check-71;INFO;Status extended info;high;iam;arn:aws:iam::12345678901:user/user-669;user-669;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-87;Check Title check-87;PASS;Status extended info;medium;iam;arn:aws:iam::12345678901:user/user-670;user-670;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-13;Check Title check-13;FAIL;Status extended info;low;iam;arn:aws:iam::12345678900:user/user-671;user-671;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-6;Check Title check-6;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678902:user/user-672;user-672;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-80;Check Title check-80;PASS;Status extended info;low;iam;arn:aws:iam::12345678902:user/user-673;user-673;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-30;Check Title check-30;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678900:user/user-674;user-674;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-20;Check Title check-20;INFO;Status extended info;medium;iam;arn:aws:iam::12345678903:user/user-675;user-675;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-80;Check Title check-80;PASS;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-676;user-676;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-9;Check Title check-9;FAIL;Status extended info;low;iam;arn:aws:iam::12345678905:user/user-677;user-677;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-44;Check Title check-44;PASS;Status extended info;critical;iam;arn:aws:iam::12345678902:user/user-678;user-678;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-26;Check Title check-26;PASS;Status extended info;high;iam;arn:aws:iam::12345678907:user/user-679;user-679;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-20;Check Title check-20;INFO;Status extended info;critical;iam;arn:aws:iam::12345678904:user/user-680;user-680;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-41;Check Title check-41;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678903:user/user-681;user-681;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-51;Check Title check-51;INFO;Status extended info;low;iam;arn:aws:iam::12345678903:user/user-682;user-682;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-44;Check Title check-44;PASS;Status extended info;low;iam;arn:aws:iam::12345678906:user/user-683;user-683;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-68;Check Title check-68;INFO;Status extended info;critical;iam;arn:aws:iam::12345678909:user/user-684;user-684;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-52;Check Title check-52;PASS;Status extended info;critical;iam;arn:aws:iam::12345678905:user/user-685;user-685;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-11;Check Title check-11;INFO;Status extended info;medium;iam;arn:aws:iam::12345678909:user/user-686;user-686;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-88;Check Title check-88;INFO;Status extended info;low;iam;arn:aws:iam::12345678904:user/user-687;user-687;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-63;Check Title check-63;INFO;Status extended info;low;iam;arn:aws:iam::12345678901:user/user-688;user-688;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-78;Check Title check-78;PASS;Status extended info;low;iam;arn:aws:iam::12345678908:user/user-689;user-689;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-70;Check Title check-70;INFO;Status extended info;critical;iam;arn:aws:iam::12345678908:user/user-690;user-690;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-65;Check Title check-65;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678901:user/user-691;user-691;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
